from_bus,to_bus,circuit_id,status,P_MW,Q_Mvar,loading_percent,RATEA,RATEB,RATEC,R,X,B,flow_source
652,655,1,1,0.017439447984721298,-0.48172835769379874,1.3667250298876685,35.27000045776367,35.27000045776367,35.27000045776367,0.012196601368486881,0.03354709967970848,0.0040799998678267,computed_from_saved_bus_solution_line_equivalent
652,657,1,1,0.017410188471893056,-0.35953149093337816,1.0205635968658502,35.27000045776367,35.27000045776367,35.27000045776367,0.008772751316428185,0.024129699915647507,0.002940000034868717,computed_from_saved_bus_solution_line_equivalent
652,659,1,1,0.017479780172347338,-0.2961228739451337,0.8410499766435762,35.27000045776367,35.27000045776367,35.27000045776367,0.008492819964885712,0.02335979975759983,0.002839999971911311,computed_from_saved_bus_solution_line_equivalent
652,661,1,1,0.10786392380210855,-0.08912194642959116,0.5168277807884261,35.27000045776367,35.27000045776367,35.27000045776367,0.007127589546144009,0.019604699686169624,0.0023799999617040157,computed_from_saved_bus_solution_line_equivalent
652,663,1,1,0.017368479969909038,-0.24564240020123637,0.6982014813463892,35.27000045776367,35.27000045776367,35.27000045776367,0.0072783296927809715,0.020019300282001495,0.0024399999529123306,computed_from_saved_bus_solution_line_equivalent
652,803,1,1,9.643820390963214e-05,-0.02945177858206574,0.06825477504267284,43.150001525878906,43.150001525878906,43.150001525878906,0.0008613410172984004,0.0023691500537097454,0.0002899999963119626,computed_from_saved_bus_solution_line_equivalent
653,654,1,1,0.008983039851539634,-0.018043943600717007,0.10373834844101687,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
655,656,1,1,0.008749179524587895,-0.09182546476971666,0.4747366693353558,19.43000030517578,19.43000030517578,19.43000030517578,0.012102499604225159,0.012390599586069584,0.00107999995816499,computed_from_saved_bus_solution_line_equivalent
657,658,1,1,0.00872635395873489,-0.08310167112772628,0.43004932018671843,19.43000030517578,19.43000030517578,19.43000030517578,0.011153698898851871,0.011419299989938736,0.0009899999713525176,computed_from_saved_bus_solution_line_equivalent
659,660,1,1,0.008427676754668795,-0.029401796283651256,0.1574153513398691,19.43000030517578,19.43000030517578,19.43000030517578,0.005044629797339439,0.005164740141481161,0.00044999999227002263,computed_from_saved_bus_solution_line_equivalent
661,662,1,1,0.0991125921324516,0.13175916216810724,1.140549142663826,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
663,664,1,1,0.008983220490294645,-0.018044453159011636,0.10374111046242565,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
665,779,1,1,-0.19963814270566516,1.8144872332967903,1.0706142298916848,172.6199951171875,172.6199951171875,172.6199951171875,4.306700066081248e-05,0.00011845699918922037,0.0002300000051036477,computed_from_saved_bus_solution_line_equivalent
665,666,1,1,0.017432263575448505,-0.40392723204090647,1.146309082467654,35.27000045776367,35.27000045776367,35.27000045776367,0.012088899500668049,0.033250998705625534,0.004040000028908253,computed_from_saved_bus_solution_line_equivalent
665,668,1,1,0.017440194728649515,-0.34930590829379143,0.9916104650278186,35.27000045776367,35.27000045776367,35.27000045776367,0.010443801060318947,0.028725899755954742,0.003490000031888485,computed_from_saved_bus_solution_line_equivalent
665,670,1,1,0.01738968349794426,-0.39004686892849905,1.1069870103288406,35.27000045776367,35.27000045776367,35.27000045776367,0.010672000236809254,0.029353700578212738,0.0035699999425560236,computed_from_saved_bus_solution_line_equivalent
665,672,1,1,0.10780334408247219,-0.15027586522757208,0.5243671804029684,35.27000045776367,35.27000045776367,35.27000045776367,0.0089536402374506,0.02462729997932911,0.003000000026077032,computed_from_saved_bus_solution_line_equivalent
665,674,1,1,0.017431210626278202,-0.27889151805181855,0.7922759402517142,35.27000045776367,35.27000045776367,35.27000045776367,0.007308479864150286,0.02010219916701317,0.0024500000290572643,computed_from_saved_bus_solution_line_equivalent
665,676,1,1,0.017255089235997417,-0.2235455361593734,0.6356974464251178,35.27000045776367,35.27000045776367,35.27000045776367,0.005637470632791519,0.015506099909543991,0.0018899999558925629,computed_from_saved_bus_solution_line_equivalent
